school_code,date,meal,served_total,offered_total,planned_total,discarded_total,leftover_total,production_cost_total,discarded_cost_total,school_name,region,region_num,school_level,distribution_kitchen,fns_area,cep,school_name_norm,cost_per_meal,deviation_vs_planned,waste_qty,waste_rate,discarded_cost_per_meal,year,month,week,day
53,2025-05-09,Lunch,44.0,16.0,3792.0,2976.0,862.0,1690.1,12.32,Mosaic Elementary,Region 1,1,ES,Chantilly,1,0,MOSAIC ES,38.41136363636364,-3748.0,2976.0,186.0,0.28,2025,5,19,9
74,2025-05-09,Lunch,16.0,100.0,2338.0,2844.0,158.0,986.38,4.640000000000001,Lemon Road Elementary,Region 5,5,ES,Marshall,5,0,LEMON ROAD ES,61.64875,-2322.0,2844.0,28.44,0.29,2025,5,19,9
53,2025-05-09,Breakfast,14.0,2.0,754.0,3232.0,404.0,214.38,6.359999999999999,Mosaic Elementary,Region 1,1,ES,Chantilly,1,0,MOSAIC ES,15.312857142857142,-740.0,3232.0,1616.0,0.4542857142857142,2025,5,19,9
273,2025-05-09,Lunch,0.0,896.0,2634.0,0.0,0.0,1494.96,0.0,Dranesville Elementary,Region 1,1,ES,Herndon,4,0,DRANESVILLE ES,0.0,-2634.0,896.0,1.0,0.0,2025,5,19,9
321,2025-05-09,Lunch,0.0,0.0,5380.0,0.0,842.0,1486.96,0.0,Hughes Middle,Region 1,1,MS,Herndon,4,0,HUGHES MS,0.0,-5380.0,842.0,0.0,0.0,2025,5,19,9
411,2025-05-09,Lunch,2.0,76.0,5864.0,166.0,620.0,1745.28,1.14,Liberty Middle,Region 4,4,MS,Westfield,8,0,LIBERTY MS,872.64,-5862.0,166.0,2.1842105263157894,0.57,2025,5,19,9
411,2025-05-09,Breakfast,0.0,8.0,254.0,0.0,82.0,112.9,0.0,Liberty Middle,Region 4,4,MS,Westfield,8,0,LIBERTY MS,0.0,-254.0,82.0,10.25,0.0,2025,5,19,9
321,2025-05-09,Breakfast,0.0,0.0,370.0,0.0,370.0,214.62,0.0,Hughes Middle,Region 1,1,MS,Herndon,4,0,HUGHES MS,0.0,-370.0,370.0,0.0,0.0,2025,5,19,9
437,2025-05-09,Lunch,0.0,38.0,3490.0,0.0,292.0,1361.4,0.0,Bull Run Elementary,Region 4,4,ES,Westfield,8,0,BULL RUN ES,0.0,-3490.0,292.0,7.684210526315789,0.0,2025,5,19,9
437,2025-05-09,Breakfast,0.0,2.0,1030.0,0.0,124.0,375.34,0.0,Bull Run Elementary,Region 4,4,ES,Westfield,8,0,BULL RUN ES,0.0,-1030.0,124.0,62.0,0.0,2025,5,19,9
217,2025-05-09,Lunch,44.0,0.0,1624.0,48000.0,352.0,926.68,12.0,Fort Hunt Elementary,Region 3,3,ES,Mount Vernon,6,0,FORT HUNT ES,21.060909090909092,-1580.0,48000.0,0.0,0.2727272727272727,2025,5,19,9
217,2025-05-09,Breakfast,0.0,0.0,302.0,0.0,382.0,134.36,0.0,Fort Hunt Elementary,Region 3,3,ES,Mount Vernon,6,0,FORT HUNT ES,0.0,-302.0,382.0,0.0,0.0,2025,5,19,9
362,2025-05-09,Breakfast,0.0,98.0,444.0,0.0,120.0,175.57999999999998,0.0,Fairview Elementary,Region 4,4,ES,South County,7,0,FAIRVIEW ES,0.0,-444.0,120.0,1.2244897959183674,0.0,2025,5,19,9
410,2025-05-09,Lunch,192.0,24.0,9270.0,49140.0,1440.0,2743.64,41.24,Centreville High,Region 4,4,HS,Westfield,8,0,CENTREVILLE HS,14.289791666666666,-9078.0,49140.0,2047.5,0.2147916666666667,2025,5,19,9
410,2025-05-09,Breakfast,10.0,0.0,1050.0,4500.0,272.0,288.02,7.0200000000000005,Centreville High,Region 4,4,HS,Westfield,8,0,CENTREVILLE HS,28.802,-1040.0,4500.0,0.0,0.7020000000000001,2025,5,19,9
362,2025-05-09,Lunch,10.0,674.0,2398.0,1502.0,168.0,1061.76,1.36,Fairview Elementary,Region 4,4,ES,South County,7,0,FAIRVIEW ES,106.176,-2388.0,1502.0,2.228486646884273,0.136,2025,5,19,9
202,2025-05-09,Breakfast,0.0,0.0,340.0,0.0,108.0,141.06,0.0,Belle View Elementary,Region 3,3,ES,Mount Vernon,6,0,BELLE VIEW ES,0.0,-340.0,108.0,0.0,0.0,2025,5,19,9
226,2025-05-09,Breakfast,0.0,0.0,1710.0,0.0,432.0,630.14,0.0,Riverside Elementary,Region 3,3,ES,Mount Vernon,6,1,RIVERSIDE ES,0.0,-1710.0,432.0,0.0,0.0,2025,5,19,9
334,2025-05-09,Lunch,60.0,56.0,2520.0,8528.0,412.0,1039.04,16.96,Fox Mill Elementary,Region 1,1,ES,Herndon,10,0,FOX MILL ES,17.317333333333334,-2460.0,8528.0,152.28571428571428,0.2826666666666667,2025,5,19,9
240,2025-05-09,Lunch,24.0,306.0,8522.0,23224.0,2508.0,3390.44,2.38,WESTFIELD HS,Region 5,5,HS,Westfield,8,0,WESTFIELD HS,141.26833333333337,-8498.0,23224.0,75.89542483660131,0.0991666666666666,2025,5,19,9
378,2025-05-09,Breakfast,0.0,78.0,590.0,0.0,92.0,216.12,0.0,Hunt Valley Elementary,Region 4,4,ES,South County,7,0,HUNT VALLEY ES,0.0,-590.0,92.0,1.1794871794871795,0.0,2025,5,19,9
334,2025-05-09,Breakfast,32.0,0.0,312.0,14762.0,102.0,109.08,14.56,Fox Mill Elementary,Region 1,1,ES,Herndon,10,0,FOX MILL ES,3.40875,-280.0,14762.0,0.0,0.4549999999999999,2025,5,19,9
244,2025-05-09,Breakfast,8.0,0.0,322.0,13334.0,118.0,147.51999999999998,3.76,Cub Run Elementary,Region 5,5,ES,Westfield,8,0,CUB RUN ES,18.44,-314.0,13334.0,0.0,0.47,2025,5,19,9
157,2025-05-09,Lunch,0.0,10.0,4456.0,0.0,148.0,1503.6,0.0,Keene Mill Elementary,Region 4,4,ES,Hayfield,3,0,KEENE MILL ES,0.0,-4456.0,148.0,14.8,0.0,2025,5,19,9
157,2025-05-09,Breakfast,0.0,0.0,430.0,0.0,68.0,220.5,0.0,Keene Mill Elementary,Region 4,4,ES,Hayfield,3,0,KEENE MILL ES,0.0,-430.0,68.0,0.0,0.0,2025,5,19,9
453,2025-05-09,Breakfast,26.0,6.0,1176.0,16242.0,256.0,520.48,12.14,Mason Crest Elementary,Region 2,2,ES,Falls Church,2,0,MASON CREST ES,20.01846153846154,-1150.0,16242.0,2707.0,0.4669230769230769,2025,5,19,9
453,2025-05-09,Lunch,246.0,226.0,4196.0,37164.0,322.0,2362.52,34.26,Mason Crest Elementary,Region 2,2,ES,Falls Church,2,0,MASON CREST ES,9.603739837398374,-3950.0,37164.0,164.44247787610618,0.1392682926829268,2025,5,19,9
133,2025-05-09,Lunch,2.0,274.0,1376.0,240.0,212.0,477.74,1.36,Little Run Elementary,Region 5,5,ES,Chantilly,1,0,LITTLE RUN ES,238.87,-1374.0,240.0,0.8759124087591241,0.68,2025,5,19,9
415,2025-05-09,Breakfast,18.0,0.0,326.0,17166.0,324.0,122.58,12.02,Union Mill Elementary,Region 4,4,ES,Westfield,8,0,UNION MILL ES,6.81,-308.0,17166.0,0.0,0.6677777777777778,2025,5,19,9
402,2025-05-09,Lunch,44.0,484.0,1532.0,7510.0,142.0,959.86,15.2,Canterbury Woods Elementary,Region 5,5,ES,Chantilly,9,0,CANTERBURY WOODS ES,21.815,-1488.0,7510.0,15.516528925619834,0.3454545454545454,2025,5,19,9
133,2025-05-09,Breakfast,0.0,28.0,186.0,0.0,200.0,92.8,0.0,Little Run Elementary,Region 5,5,ES,Chantilly,1,0,LITTLE RUN ES,0.0,-186.0,200.0,7.142857142857143,0.0,2025,5,19,9
150,2025-05-09,Breakfast,0.0,170.0,944.0,0.0,286.0,304.65999999999997,0.0,West Springfield High,Region 4,4,HS,South County,7,0,WEST SPRINGFIELD HS,0.0,-944.0,286.0,1.6823529411764706,0.0,2025,5,19,9
150,2025-05-09,Lunch,234.0,992.0,6152.0,267650.0,1258.0,3175.24,64.88,West Springfield High,Region 4,4,HS,South County,7,0,WEST SPRINGFIELD HS,13.569401709401708,-5918.0,267650.0,269.8084677419355,0.2772649572649572,2025,5,19,9
226,2025-05-09,Lunch,16.0,12.0,3940.0,534.0,356.0,1363.02,1.28,Riverside Elementary,Region 3,3,ES,Mount Vernon,6,1,RIVERSIDE ES,85.18875,-3924.0,534.0,44.5,0.08,2025,5,19,9
135,2025-05-09,Breakfast,6.0,12.0,344.0,11904.0,56.0,110.72,2.58,Olde Creek Elementary,Region 5,5,ES,Chantilly,1,0,OLDE CREEK ES,18.453333333333333,-338.0,11904.0,992.0,0.43,2025,5,19,9
135,2025-05-09,Lunch,72.0,226.0,1652.0,36718.0,172.0,726.18,22.78,Olde Creek Elementary,Region 5,5,ES,Chantilly,1,0,OLDE CREEK ES,10.085833333333332,-1580.0,36718.0,162.46902654867256,0.3163888888888889,2025,5,19,9
395,2025-05-09,Lunch,110.0,70.0,7520.0,6220.0,100.0,1618.82,33.68,Bonnie Brae Elementary,Region 4,4,ES,South County,7,0,BONNIE BRAE ES,14.716545454545454,-7410.0,6220.0,88.85714285714286,0.3061818181818181,2025,5,19,9
402,2025-05-09,Breakfast,0.0,2.0,140.0,0.0,82.0,112.3,0.0,Canterbury Woods Elementary,Region 5,5,ES,Chantilly,9,0,CANTERBURY WOODS ES,0.0,-140.0,82.0,41.0,0.0,2025,5,19,9
422,2025-05-09,Lunch,4.0,164.0,3728.0,2000.0,1752.0,1707.7,4.68,South County Middle,Region 4,4,MS,South County,7,0,SOUTH COUNTY MS,426.925,-3724.0,2000.0,12.195121951219512,1.17,2025,5,19,9
112,2025-05-09,Lunch,126.0,36.0,3578.0,36240.0,2420.0,1572.46,27.36,Weyanoke Elementary,Region 6,6,ES,Hayfield,9,1,WEYANOKE ES,12.47984126984127,-3452.0,36240.0,1006.6666666666666,0.2171428571428571,2025,5,19,9
378,2025-05-09,Lunch,2.0,288.0,2182.0,244.0,108.0,1118.3,1.36,Hunt Valley Elementary,Region 4,4,ES,South County,7,0,HUNT VALLEY ES,559.15,-2180.0,244.0,0.8472222222222222,0.68,2025,5,19,9
241,2025-05-09,Breakfast,8.0,2.0,226.0,4212.0,186.0,108.02,2.52,Stone Middle,Region 5,5,MS,Westfield,8,0,STONE MS,13.5025,-218.0,4212.0,2106.0,0.315,2025,5,19,9
244,2025-05-09,Lunch,52.0,88.0,1960.0,11726.0,1036.0,1273.12,18.16,Cub Run Elementary,Region 5,5,ES,Westfield,8,0,CUB RUN ES,24.48307692307693,-1908.0,11726.0,133.25,0.3492307692307692,2025,5,19,9
304,2025-05-09,Lunch,78.0,0.0,1256.0,40976.0,136.0,668.88,18.0,Armstrong Elementary,Region 1,1,ES,Herndon,4,0,ARMSTRONG ES,8.575384615384616,-1178.0,40976.0,0.0,0.2307692307692307,2025,5,19,9
424,2025-05-09,Lunch,36.0,82.0,2128.0,2094.0,360.0,1319.28,6.5600000000000005,Willow Springs Elementary,Region 5,5,ES,Westfield,8,0,WILLOW SPRINGS ES,36.64666666666667,-2092.0,2094.0,25.536585365853657,0.1822222222222222,2025,5,19,9
285,2025-05-09,Breakfast,0.0,0.0,1858.0,0.0,580.0,935.44,0.0,Coates Elementary,Region 5,5,ES,Herndon,4,1,COATES ES,0.0,-1858.0,580.0,0.0,0.0,2025,5,19,9
48,2025-05-09,Lunch,58.0,40.0,3154.0,8246.0,160.0,1322.64,16.52,Westbriar Elementary,Region 5,5,ES,Marshall,10,0,WESTBRIAR ES,22.80413793103449,-3096.0,8246.0,206.15,0.2848275862068965,2025,5,19,9
383,2025-05-09,Breakfast,4.0,14.0,244.0,8000.0,306.0,139.76,3.96,Terra Centre Elementary,Region 4,4,ES,South County,9,0,TERRA CENTRE ES,34.94,-240.0,8000.0,571.4285714285714,0.99,2025,5,19,9
297,2025-05-09,Breakfast,10.0,0.0,172.0,2222.0,132.0,118.6,4.1,Great Falls Elementary,Region 1,1,ES,Herndon,4,0,GREAT FALLS ES,11.86,-162.0,2222.0,0.0,0.41,2025,5,19,9
50,2025-05-09,Lunch,16.0,28.0,7778.0,4044.0,4980.0,2408.28,7.92,Oakton High,Region 1,1,HS,Chantilly,1,0,OAKTON HS,150.5175,-7762.0,4044.0,144.42857142857142,0.495,2025,5,19,9
65,2025-05-09,Lunch,158.0,0.0,2306.0,48154.0,600.0,1372.86,70.7,Stenwood Elementary,Region 5,5,ES,Marshall,5,0,STENWOOD ES,8.688987341772153,-2148.0,48154.0,0.0,0.4474683544303797,2025,5,19,9
287,2025-05-09,Breakfast,0.0,0.0,2180.0,0.0,436.0,839.96,0.0,Hutchison Elementary,Region 1,1,ES,Herndon,4,1,HUTCHISON ES,0.0,-2180.0,436.0,0.0,0.0,2025,5,19,9
48,2025-05-09,Breakfast,12.0,0.0,252.0,6000.0,68.0,80.1,4.92,Westbriar Elementary,Region 5,5,ES,Marshall,10,0,WESTBRIAR ES,6.675,-240.0,6000.0,0.0,0.41,2025,5,19,9
287,2025-05-09,Lunch,60.0,0.0,5692.0,3278.0,838.0,2673.0,34.82,Hutchison Elementary,Region 1,1,ES,Herndon,4,1,HUTCHISON ES,44.55,-5632.0,3278.0,0.0,0.5803333333333334,2025,5,19,9
187,2025-05-09,Lunch,6.0,18.0,1894.0,3762.0,658.0,1137.42,3.72,Fort Belvoir Upper Elementary,Region 3,3,ES,Mount Vernon,6,0,FORT BELVOIR UPPER ES,189.57,-1888.0,3762.0,209.0,0.62,2025,5,19,9
187,2025-05-09,Breakfast,2.0,0.0,722.0,222.00000000000003,574.0,331.82,0.44,Fort Belvoir Upper Elementary,Region 3,3,ES,Mount Vernon,6,0,FORT BELVOIR UPPER ES,165.91,-720.0,222.00000000000003,0.0,0.22,2025,5,19,9
61,2025-05-09,Breakfast,0.0,0.0,390.0,0.0,270.0,32.0,0.0,Thoreau Middle,Region 1,1,MS,Marshall,5,0,THOREAU MS,0.0,-390.0,270.0,0.0,0.0,2025,5,19,9
147,2025-05-09,Lunch,0.0,0.0,7530.0,0.0,0.0,2393.7,0.0,Braddock Elementary,Region 6,6,ES,Falls Church,9,1,BRADDOCK ES,0.0,-7530.0,0.0,0.0,0.0,2025,5,19,9
202,2025-05-09,Lunch,0.0,200.0,1698.0,0.0,160.0,683.4200000000001,0.0,Belle View Elementary,Region 3,3,ES,Mount Vernon,6,0,BELLE VIEW ES,0.0,-1698.0,160.0,0.8,0.0,2025,5,19,9
320,2025-05-09,Lunch,114.0,26.0,11078.0,17436.0,1904.0,2629.6,21.02,South Lakes High,Region 1,1,HS,Herndon,10,0,SOUTH LAKES HS,23.066666666666663,-10964.0,17436.0,670.6153846153846,0.1843859649122807,2025,5,19,9
50,2025-05-09,Breakfast,0.0,2.0,890.0,0.0,540.0,329.14,0.0,Oakton High,Region 1,1,HS,Chantilly,1,0,OAKTON HS,0.0,-890.0,540.0,270.0,0.0,2025,5,19,9
285,2025-05-09,Lunch,0.0,0.0,5264.0,0.0,2438.0,2692.62,0.0,Coates Elementary,Region 5,5,ES,Herndon,4,1,COATES ES,0.0,-5264.0,2438.0,0.0,0.0,2025,5,19,9
297,2025-05-09,Lunch,18.0,0.0,1454.0,3900.0,312.0,605.8,3.18,Great Falls Elementary,Region 1,1,ES,Herndon,4,0,GREAT FALLS ES,33.65555555555555,-1436.0,3900.0,0.0,0.1766666666666666,2025,5,19,9
245,2025-05-09,Lunch,58.0,122.0,3300.0,5636.0,258.0,2257.34,12.12,London Towne Elementary,Region 5,5,ES,Westfield,8,1,LONDON TOWNE ES,38.9196551724138,-3242.0,5636.0,46.19672131147541,0.2089655172413793,2025,5,19,9
191,2025-05-09,Lunch,52.0,46.0,14926.0,3734.0,2224.0,1463.14,16.28,Twain Middle,Region 3,3,MS,Hayfield,3,0,TWAIN MS,28.137307692307697,-14874.0,3734.0,81.17391304347827,0.3130769230769231,2025,5,19,9
160,2025-05-09,Lunch,0.0,0.0,10832.0,0.0,1692.0,3153.58,0.0,Lewis High,Region 6,6,HS,Hayfield,3,1,LEWIS HS,0.0,-10832.0,1692.0,0.0,0.0,2025,5,19,9
112,2025-05-09,Breakfast,0.0,0.0,1454.0,0.0,320.0,551.22,0.0,Weyanoke Elementary,Region 6,6,ES,Hayfield,9,1,WEYANOKE ES,0.0,-1454.0,320.0,0.0,0.0,2025,5,19,9
320,2025-05-09,Breakfast,0.0,50.0,1254.0,0.0,468.0,353.36,0.0,South Lakes High,Region 1,1,HS,Herndon,10,0,SOUTH LAKES HS,0.0,-1254.0,468.0,9.36,0.0,2025,5,19,9
327,2025-05-09,Breakfast,2.0,0.0,576.0,626.0,30.0,193.62,0.82,Hunters Woods Elementary,Region 1,1,ES,Herndon,10,0,HUNTERS WOODS ES,96.81,-574.0,626.0,0.0,0.41,2025,5,19,9
395,2025-05-09,Breakfast,10.0,12.0,1498.0,8000.0,168.0,440.94,4.5,Bonnie Brae Elementary,Region 4,4,ES,South County,7,0,BONNIE BRAE ES,44.094,-1488.0,8000.0,666.6666666666666,0.45,2025,5,19,9
273,2025-05-09,Breakfast,0.0,454.0,664.0,0.0,0.0,532.5799999999999,0.0,Dranesville Elementary,Region 1,1,ES,Herndon,4,0,DRANESVILLE ES,0.0,-664.0,454.0,1.0,0.0,2025,5,19,9
160,2025-05-09,Breakfast,0.0,0.0,1392.0,0.0,312.0,713.5,0.0,Lewis High,Region 6,6,HS,Hayfield,3,1,LEWIS HS,0.0,-1392.0,312.0,0.0,0.0,2025,5,19,9
245,2025-05-09,Breakfast,2.0,0.0,1276.0,194.0,372.0,490.2399999999999,1.18,London Towne Elementary,Region 5,5,ES,Westfield,8,1,LONDON TOWNE ES,245.12,-1274.0,194.0,0.0,0.59,2025,5,19,9
205,2025-05-09,Lunch,106.0,18.0,3056.0,23152.0,944.0,2714.14,51.78,Groveton Elementary,Region 3,3,ES,Mount Vernon,6,1,GROVETON ES,25.60509433962264,-2950.0,23152.0,1286.2222222222222,0.4884905660377359,2025,5,19,9
327,2025-05-09,Lunch,26.0,18.0,3608.0,9322.0,126.0,1142.86,5.28,Hunters Woods Elementary,Region 1,1,ES,Herndon,10,0,HUNTERS WOODS ES,43.95615384615385,-3582.0,9322.0,517.8888888888889,0.2030769230769231,2025,5,19,9
374,2025-05-09,Breakfast,4.0,42.0,476.0,1000.0,164.0,190.06,3.28,Orange Hunt Elementary,Region 4,4,ES,South County,7,0,ORANGE HUNT ES,47.515,-472.0,1000.0,23.80952380952381,0.82,2025,5,19,9
374,2025-05-09,Lunch,2.0,160.0,3054.0,126.0,1146.0,1317.88,1.36,Orange Hunt Elementary,Region 4,4,ES,South County,7,0,ORANGE HUNT ES,658.94,-3052.0,126.0,0.7875,0.68,2025,5,19,9
205,2025-05-09,Breakfast,0.0,0.0,1796.0,0.0,166.0,789.62,0.0,Groveton Elementary,Region 3,3,ES,Mount Vernon,6,1,GROVETON ES,0.0,-1796.0,166.0,0.0,0.0,2025,5,19,9
147,2025-05-09,Breakfast,0.0,0.0,4204.0,0.0,0.0,1169.88,0.0,Braddock Elementary,Region 6,6,ES,Falls Church,9,1,BRADDOCK ES,0.0,-4204.0,0.0,0.0,0.0,2025,5,19,9
337,2025-05-09,Lunch,18.0,0.0,4138.0,1740.0,0.0,1721.9,11.36,Crossfield Elementary,Region 1,1,ES,Herndon,4,0,CROSSFIELD ES,95.6611111111111,-4120.0,1740.0,0.0,0.6311111111111111,2025,5,19,9
42,2025-05-09,Breakfast,4.0,0.0,64.0,13334.0,114.0,31.68,1.64,Wolftrap Elementary,Region 1,1,ES,Marshall,10,0,WOLFTRAP ES,7.92,-60.0,13334.0,0.0,0.41,2025,5,19,9
337,2025-05-09,Breakfast,16.0,0.0,378.0,13000.0,0.0,128.22,8.879999999999999,Crossfield Elementary,Region 1,1,ES,Herndon,4,0,CROSSFIELD ES,8.01375,-362.0,13000.0,0.0,0.5549999999999999,2025,5,19,9
144,2025-05-12,Lunch,0.0,4.0,5508.0,0.0,66.0,267.56,0.0,Annandale Terrace Elementary,Region 6,6,ES,Falls Church,9,1,ANNANDALE TERRACE ES,0.0,-5508.0,66.0,16.5,0.0,2025,5,20,12
402,2025-05-12,Lunch,46.0,394.0,1580.0,8082.0,146.0,889.1800000000001,11.18,Canterbury Woods Elementary,Region 5,5,ES,Chantilly,9,0,CANTERBURY WOODS ES,19.33,-1534.0,8082.0,20.512690355329948,0.2430434782608695,2025,5,20,12
348,2025-05-12,Breakfast,0.0,6.0,1058.0,0.0,324.0,335.78,0.0,Gunston Elementary,Region 6,6,ES,South County,7,0,GUNSTON ES,0.0,-1058.0,324.0,54.0,0.0,2025,5,20,12
285,2025-05-12,Breakfast,0.0,0.0,2652.0,0.0,1256.0,810.36,0.0,Coates Elementary,Region 5,5,ES,Herndon,4,1,COATES ES,0.0,-2652.0,1256.0,0.0,0.0,2025,5,20,12
270,2025-05-12,Breakfast,0.0,0.0,1340.0,0.0,298.0,316.68,0.0,HERNDON HS,Region 1,1,HS,Herndon,4,0,HERNDON HS,0.0,-1340.0,298.0,0.0,0.0,2025,5,20,12
144,2025-05-12,Breakfast,0.0,0.0,2260.0,0.0,64.0,621.14,0.0,Annandale Terrace Elementary,Region 6,6,ES,Falls Church,9,1,ANNANDALE TERRACE ES,0.0,-2260.0,64.0,0.0,0.0,2025,5,20,12
402,2025-05-12,Breakfast,0.0,0.0,346.0,0.0,84.0,92.02,0.0,Canterbury Woods Elementary,Region 5,5,ES,Chantilly,9,0,CANTERBURY WOODS ES,0.0,-346.0,84.0,0.0,0.0,2025,5,20,12
285,2025-05-12,Lunch,34.0,0.0,4258.0,2552.0,2374.0,4211.78,8.12,Coates Elementary,Region 5,5,ES,Herndon,4,1,COATES ES,123.87588235294118,-4224.0,2552.0,0.0,0.2388235294117646,2025,5,20,12
335,2025-05-12,Lunch,60.0,18.0,1994.0,6674.0,1384.0,1261.92,23.1,McNair Elementary,Region 5,5,ES,Herndon,10,0,MCNAIR ES,21.032,-1934.0,6674.0,370.77777777777777,0.385,2025,5,20,12
348,2025-05-12,Lunch,0.0,44.0,2190.0,0.0,712.0,909.72,0.0,Gunston Elementary,Region 6,6,ES,South County,7,0,GUNSTON ES,0.0,-2190.0,712.0,16.181818181818183,0.0,2025,5,20,12
335,2025-05-12,Breakfast,28.0,0.0,858.0,2978.0,722.0,362.16,5.6,McNair Elementary,Region 5,5,ES,Herndon,10,0,MCNAIR ES,12.934285714285716,-830.0,2978.0,0.0,0.1999999999999999,2025,5,20,12
377,2025-05-12,Breakfast,0.0,44.0,530.0,0.0,262.0,145.70000000000002,0.0,Sangster Elementary,Region 4,4,ES,South County,7,0,SANGSTER ES,0.0,-530.0,262.0,5.954545454545454,0.0,2025,5,20,12
192,2025-05-12,Breakfast,0.0,0.0,2326.0,0.0,404.0,547.96,0.0,Cameron Elementary,Region 3,3,ES,Hayfield,3,1,CAMERON ES,0.0,-2326.0,404.0,0.0,0.0,2025,5,20,12
231,2025-05-12,Breakfast,0.0,0.0,316.0,0.0,128.0,133.32,0.0,Sandburg Middle,Region 3,3,MS,Mount Vernon,6,0,SANDBURG MS,0.0,-316.0,128.0,0.0,0.0,2025,5,20,12
30,2025-05-12,Breakfast,0.0,0.0,1696.0,0.0,252.0,317.48,0.0,McLean High,Region 2,2,HS,Marshall,5,0,MCLEAN HS,0.0,-1696.0,252.0,0.0,0.0,2025,5,20,12
231,2025-05-12,Lunch,0.0,0.0,4246.0,0.0,1426.0,1770.5,0.0,Sandburg Middle,Region 3,3,MS,Mount Vernon,6,0,SANDBURG MS,0.0,-4246.0,1426.0,0.0,0.0,2025,5,20,12
30,2025-05-12,Lunch,16.0,22.0,9032.0,626.0,1244.0,2121.96,6.140000000000001,McLean High,Region 2,2,HS,Marshall,5,0,MCLEAN HS,132.6225,-9016.0,626.0,28.454545454545453,0.38375,2025,5,20,12
387,2025-05-12,Lunch,82.0,16.0,2340.0,13392.0,358.0,1221.56,33.019999999999996,White Oaks Elementary,Region 4,4,ES,South County,9,0,WHITE OAKS ES,14.897073170731709,-2258.0,13392.0,837.0,0.4026829268292682,2025,5,20,12
180,2025-05-12,Lunch,42.0,0.0,11964.0,6892.0,4214.0,5483.24,33.82,HAYFIELD SS,Region 6,6,HS,Hayfield,3,0,HAYFIELD SS,130.55333333333334,-11922.0,6892.0,0.0,0.8052380952380952,2025,5,20,12
42,2025-05-12,Breakfast,0.0,0.0,112.0,0.0,146.0,20.74,0.0,Wolftrap Elementary,Region 1,1,ES,Marshall,10,0,WOLFTRAP ES,0.0,-112.0,146.0,0.0,0.0,2025,5,20,12
132,2025-05-12,Lunch,0.0,0.0,1604.0,0.0,1100.0,581.16,0.0,Wakefield Forest Elementary,Region 5,5,ES,Chantilly,1,0,WAKEFIELD FOREST ES,0.0,-1604.0,1100.0,0.0,0.0,2025,5,20,12
132,2025-05-12,Breakfast,0.0,0.0,280.0,0.0,150.0,71.98,0.0,Wakefield Forest Elementary,Region 5,5,ES,Chantilly,1,0,WAKEFIELD FOREST ES,0.0,-280.0,150.0,0.0,0.0,2025,5,20,12
54,2025-05-12,Breakfast,0.0,46.0,550.0,0.0,46.0,236.82,0.0,Marshall Road Elementary,Region 1,1,ES,Chantilly,1,0,MARSHALL ROAD ES,0.0,-550.0,46.0,1.0,0.0,2025,5,20,12
205,2025-05-12,Breakfast,0.0,0.0,1590.0,0.0,416.0,620.92,0.0,Groveton Elementary,Region 3,3,ES,Mount Vernon,6,1,GROVETON ES,0.0,-1590.0,416.0,0.0,0.0,2025,5,20,12
54,2025-05-12,Lunch,104.0,282.0,1500.0,6870.0,884.0,934.26,63.92,Marshall Road Elementary,Region 1,1,ES,Chantilly,1,0,MARSHALL ROAD ES,8.983269230769231,-1396.0,6870.0,24.361702127659573,0.6146153846153847,2025,5,20,12
377,2025-05-12,Lunch,0.0,92.0,1814.0,0.0,108.0,1022.68,0.0,Sangster Elementary,Region 4,4,ES,South County,7,0,SANGSTER ES,0.0,-1814.0,108.0,1.173913043478261,0.0,2025,5,20,12
445,2025-05-12,Lunch,0.0,0.0,2514.0,0.0,892.0,889.46,0.0,Waples Mill Elementary,Region 1,1,ES,Chantilly,1,0,WAPLES MILL ES,0.0,-2514.0,892.0,0.0,0.0,2025,5,20,12
205,2025-05-12,Lunch,4.0,12.0,3824.0,784.0,1042.0,1784.94,2.52,Groveton Elementary,Region 3,3,ES,Mount Vernon,6,1,GROVETON ES,446.235,-3820.0,784.0,65.33333333333333,0.63,2025,5,20,12
445,2025-05-12,Breakfast,0.0,0.0,526.0,0.0,40.0,69.4,0.0,Waples Mill Elementary,Region 1,1,ES,Chantilly,1,0,WAPLES MILL ES,0.0,-526.0,40.0,0.0,0.0,2025,5,20,12
192,2025-05-12,Lunch,0.0,26.0,2872.0,0.0,596.0,1514.96,0.0,Cameron Elementary,Region 3,3,ES,Hayfield,3,1,CAMERON ES,0.0,-2872.0,596.0,22.923076923076923,0.0,2025,5,20,12
336,2025-05-12,Lunch,0.0,0.0,5724.0,0.0,1912.0,2633.32,0.0,Dogwood Elementary,Region 1,1,ES,Herndon,10,1,DOGWOOD ES,0.0,-5724.0,1912.0,0.0,0.0,2025,5,20,12
138,2025-05-12,Lunch,8.0,0.0,3902.0,708.0,952.0,1350.12,7.960000000000001,Mantua Elementary,Region 5,5,ES,Chantilly,1,0,MANTUA ES,168.765,-3894.0,708.0,0.0,0.995,2025,5,20,12
138,2025-05-12,Breakfast,0.0,0.0,680.0,0.0,92.0,157.04,0.0,Mantua Elementary,Region 5,5,ES,Chantilly,1,0,MANTUA ES,0.0,-680.0,92.0,0.0,0.0,2025,5,20,12
